specs/tla/alpenglow/MainProtocol.tla	1118	TryFinalProgress	0	
specs/tla/alpenglow/MainProtocol.tla	1131	Progress	0	
specs/tla/alpenglow/MainProtocol.tla	1146	NoTimeoutsBeforeGST	0	
specs/tla/alpenglow/MainProtocol.tla	1151	WindowFinalizedState	0	
specs/tla/alpenglow/MainProtocol.tla	1164	WindowFinalization	0	
specs/tla/alpenglow/MainProtocol.tla	1174	TypeInvariant	0	
specs/tla/alpenglow/MainProtocol.tla	1193	ParentReadyImpliesCert	0	
specs/tla/alpenglow/MainProtocol.tla	1206	ParentReadyUsesPreviousBlock	0	
specs/tla/alpenglow/MainProtocol.tla	1219	BlockNotarizedImpliesCert	0	
specs/tla/alpenglow/MainProtocol.tla	1231	FinalVoteImpliesBlockNotarized	0	
specs/tla/alpenglow/MainProtocol.tla	1245	VotedConsistency	0	
specs/tla/alpenglow/MainProtocol.tla	1251	VotedNotarTagConsistency	0	
specs/tla/alpenglow/MainProtocol.tla	1257	BadWindowWitness	0	
specs/tla/alpenglow/MainProtocol.tla	1264	ItsOverWitness	0	
specs/tla/alpenglow/MainProtocol.tla	1277	FallbackVotesTrace	0	
specs/tla/alpenglow/MainProtocol.tla	1288	FinalizedAncestorClosure	0	
specs/tla/alpenglow/MainProtocol.tla	1299	ParentReadyConsistencyAll	0	
specs/tla/alpenglow/MainProtocol.tla	1302	PendingBlocksSingletonAll	0	
specs/tla/alpenglow/MainProtocol.tla	1305	PendingBlocksSlotAlignedAll	0	
specs/tla/alpenglow/MainProtocol.tla	1312	StateConstraint	0	
specs/tla/alpenglow/MainProtocol.tla	1325	Invariant	0	
specs/tla/alpenglow/Messages.tla	79	VoteType	0	
specs/tla/alpenglow/Messages.tla	88	NotarVoteT	0	
specs/tla/alpenglow/Messages.tla	89	NotarFallbackVoteT	0	
specs/tla/alpenglow/Messages.tla	90	SkipVoteT	0	
specs/tla/alpenglow/Messages.tla	91	SkipFallbackVoteT	0	
specs/tla/alpenglow/Messages.tla	92	FinalVoteT	0	
specs/tla/alpenglow/Messages.tla	95	Vote	0	
specs/tla/alpenglow/Messages.tla	118	CreateNotarVote	0	
specs/tla/alpenglow/Messages.tla	126	CreateNotarFallbackVote	0	
specs/tla/alpenglow/Messages.tla	134	CreateSkipVote	0	
specs/tla/alpenglow/Messages.tla	142	CreateSkipFallbackVote	0	
specs/tla/alpenglow/Messages.tla	151	CreateFinalVote	0	
specs/tla/alpenglow/Messages.tla	158	CreateSkipVoteForSlot	0	
specs/tla/alpenglow/Messages.tla	170	IsNotarVote	0	
specs/tla/alpenglow/Messages.tla	172	IsApprovalVote	0	
specs/tla/alpenglow/Messages.tla	175	IsSkipVote	0	
specs/tla/alpenglow/Messages.tla	179	IsFinalVote	0	
specs/tla/alpenglow/Messages.tla	183	IsInitialVote	0	
specs/tla/alpenglow/Messages.tla	187	IsInitialNotarVote	0	
specs/tla/alpenglow/Messages.tla	191	IsFallbackVote	0	
specs/tla/alpenglow/Messages.tla	195	IsVoteForBlock	0	
specs/tla/alpenglow/Messages.tla	216	CertificateType	0	
specs/tla/alpenglow/Messages.tla	228	Certificate	0	
specs/tla/alpenglow/Messages.tla	242	IsValidVote	0	
specs/tla/alpenglow/Messages.tla	272	ConflictingVotes	0	
specs/tla/alpenglow/Messages.tla	284	GetVotesByType	0	
specs/tla/alpenglow/Messages.tla	288	GetVotesBySlot	0	
specs/tla/alpenglow/Messages.tla	292	GetVotesByValidator	0	
specs/tla/alpenglow/Messages.tla	296	GetVotesForBlock	0	
specs/tla/alpenglow/Rotor.tla	87	DeterministicBinCount	0	
specs/tla/alpenglow/Rotor.tla	91	LargeStakeholders	0	
specs/tla/alpenglow/Rotor.tla	94	LargeStakeholdersInNeeders	0	
specs/tla/alpenglow/Rotor.tla	97	TotalDeterministicBins	0	
specs/tla/alpenglow/Rotor.tla	106	TotalDeterministicBinsExact	0	
specs/tla/alpenglow/Rotor.tla	117	RemainingBins	0	
specs/tla/alpenglow/Rotor.tla	130	PSPBinAssignmentPossible	0	
specs/tla/alpenglow/Rotor.tla	140	DeterministicIndices	0	
specs/tla/alpenglow/Rotor.tla	149	PartitionWeights	0	
specs/tla/alpenglow/Rotor.tla	163	EligibleInBin	0	
specs/tla/alpenglow/Rotor.tla	164	PSPBinAssignment	0	
specs/tla/alpenglow/Rotor.tla	192	BinsToRelaySet	0	
specs/tla/alpenglow/Rotor.tla	197	RequiredResilientStake	0	
specs/tla/alpenglow/Rotor.tla	202	FailureResilient	0	
specs/tla/alpenglow/Rotor.tla	209	PSPConstraint	0	
specs/tla/alpenglow/Rotor.tla	223	SumBinCounts	0	
specs/tla/alpenglow/Rotor.tla	229	CountingLemma	0	
specs/tla/alpenglow/Rotor.tla	235	ZeroCountLowerBound	0	
specs/tla/alpenglow/Rotor.tla	241	StructuralBinOK	0	
specs/tla/alpenglow/Rotor.tla	250	ResilienceOK	0	
specs/tla/alpenglow/Rotor.tla	254	BinCandidates	0	
specs/tla/alpenglow/Rotor.tla	260	PSPSelect	0	
specs/tla/alpenglow/Rotor.tla	269	RotorBinAssignmentPossible	0	
specs/tla/alpenglow/Rotor.tla	284	RotorSelect	0	
specs/tla/alpenglow/Rotor.tla	301	SliceReconstructable	0	
specs/tla/alpenglow/Rotor.tla	309	RotorSuccessful	0	
specs/tla/alpenglow/Rotor.tla	317	CorrectAssignmentsCount	0	
specs/tla/alpenglow/Rotor.tla	320	RotorSuccessfulBins	0	
specs/tla/alpenglow/Rotor.tla	328	SliceDelivered	0	
specs/tla/alpenglow/Rotor.tla	338	OnPath	0	
specs/tla/alpenglow/Rotor.tla	340	NextDisseminationDelay	0	
specs/tla/alpenglow/Rotor.tla	347	RotorSelectSound	0	
specs/tla/alpenglow/VoteStorage.tla	40	MaxInitialVotes	0	
specs/tla/alpenglow/VoteStorage.tla	41	MaxNotarFallbacks	0	
specs/tla/alpenglow/VoteStorage.tla	42	MaxSkipFallbacks	0	
